player_id,short_name,long_name,player_positions,overall,potential,age,nationality_name,preferred_foot
211361,D. Cataldi,Danilo Cataldi,"CDM, CM",77,77,30,Italy,Right
230337,Andeson Trigo,Andeson Jaime Trigo Gonçalves,"LB, LM, CAM",77,77,33,Brazil,Left
192318,M. Götze,Mario Götze,"CM, CAM, RM, CDM",82,82,33,Germany,Right
212138,P. Frankowski,Przemysław Frankowski,"RB, RM",75,75,30,Poland,Right
212228,I. Toney,Ivan Benjamin Elijah Toney,ST,81,81,29,England,Right
215071,M. Casco,Milton Oscar Casco,"LB, RB, LM",74,74,37,Argentina,Right
234574,Diogo Dalot,José Diogo Dalot Teixeira,"RB, LB, RM",79,81,26,Portugal,Right
210896,M. Sanson,Morgan Sanson,"CM, CAM",76,76,30,France,Right
213516,Ricardo Horta,Ricardo Jorge da Luz Horta,"CAM, LM, RM, CM",81,81,30,Portugal,Right
251470,C. De Ketelaere,Charles De Ketelaere,"CAM, ST, CM",82,86,24,Belgium,Left
224371,J. Bowen,Jarrod Bowen,"RM, ST, RW",83,83,28,England,Left
253072,D. Núñez,Darwin Gabriel Núñez Ribeiro,ST,79,82,26,Uruguay,Right
233965,A. Castro-Montes,Alessio Daniel Castro-Montes,"RM, LM, RB, RW",77,77,28,Belgium,Right
251988,A. Colpani,Andrea Colpani,"RM, CAM, RW",78,78,26,Italy,Left
253149,J. Frimpong,Jeremie Agyekum Frimpong,"RB, RM, RW",83,85,24,Netherlands,Right
233731,A. Isak,Alexander Isak,ST,88,89,25,Sweden,Right
268889,Álvaro Carreras,Álvaro Fernández Carreras,"LB, LM",80,88,22,Spain,Left
219553,C. Aquino,Claudio Ezequiel Aquino,"CAM, CM",77,77,33,Argentina,Right
216409,M. Politano,Matteo Politano,"RW, RM",81,81,31,Italy,Left
236146,Marlon Dorrão,Marlon Wilson Dorrão Barni,"CDM, CM",68,68,29,Brazil,Right
236492,Pedro Díaz,Pedro Díaz Fanjul,"CM, CDM, CAM",75,76,27,Spain,Right
235297,M. Bero,Matúš Bero,"CM, CAM",74,74,29,Slovakia,Right
208250,A. Bakasetas,Anastasios BakasetasΑναστάσιος Μπακασέτας,"CAM, CM",76,76,32,Greece,Left
251530,Nuno Tavares,Nuno Albertino Varela Tavares,"LB, LM",78,81,25,Portugal,Left
165153,K. Benzema,Karim Benzemaكريم بن زيما,"ST, CAM",85,85,37,France,Right
224158,S. Amrabat,Sofyan Amrabatسفيان أمرابط,"CDM, CM, CB",78,78,28,Morocco,Right
235973,S. Szymański,Sebastian Szymański,"CAM, CM",78,80,26,Poland,Left
248872,R. Sánchez,Richard Rafael Sánchez Guerrero,"CM, CDM",75,75,29,Paraguay,Right
272951,K. Castaño,Kevin Duván Castaño Gil,"CM, CDM",77,80,24,Colombia,Right
244791,P. Hrošovský,Patrik Hrošovský,"CM, CAM, CDM",76,76,33,Slovakia,Right
232770,S. Colombatto,Santiago Colombatto,"CDM, CM",73,74,28,Argentina,Left
229752,D. Sow,Mohameth Djibril Ibrahima Sow,"CM, CDM",76,76,28,Switzerland,Right
257186,A. Jashari,Ardon Jashari,"CDM, CM",77,86,22,Switzerland,Left
243686,Chiquinho,Francisco Leonel Lima Silva Machado,"CM, CAM, RM",78,78,29,Portugal,Right
264697,M. Amoura,Mohamed El Amine Amouraمحمد الأمين عمورة,"ST, LW, LM, CAM",80,84,25,Algeria,Right
230142,Oyarzabal,Mikel Oyarzabal Ugarte,"ST, LM, LW",82,82,28,Spain,Left
230767,Renato Sanches,Renato Júnior Luz Sanches,"CM, CDM",75,75,27,Portugal,Right
245630,Y. Fofana,Youssouf Fofana,"CDM, CM",81,84,26,France,Right
245637,G. Rutter,Georginio Rutter,"CAM, ST",77,83,23,France,Left
208268,B. Cristante,Bryan Cristante,"CM, CDM",80,80,30,Italy,Right
208093,Gerard Moreno,Gerard Moreno Balagueró,"ST, RW, CAM",81,81,33,Spain,Left
206085,J. Murphy,Jacob Kai Murphy,"RW, RM",81,81,30,England,Right
259868,P. Sarr,Pape Matar Sarr,"CM, CDM",79,84,22,Senegal,Right
231340,G. Montiel,Gonzalo Ariel Montiel,"RB, RM",78,78,28,Argentina,Right
257771,J. Juranović,Josip Juranović,"RB, RM",75,75,29,Croatia,Right
255742,R. Hatate,Reo Hatate旗手 怜央,"CM, CAM",76,77,27,Japan,Right
209499,Fabinho,Fábio Henrique Tavares,"CDM, CM",82,82,31,Brazil,Right
232293,V. Osimhen,Victor James Osimhen,ST,87,89,26,Nigeria,Right
236699,S. Lukić,Saša LukićСаша Лукић,"CDM, CM",78,78,28,Serbia,Right
245155,M. Kudus,Mohammed Kudus,"RW, LW, ST, RM",80,83,24,Ghana,Left
257191,A. Stach,Anton Levi Stach,"CDM, CM, CB",79,82,26,Germany,Right
236791,A. Barák,Antonín Barák,"CM, CAM",75,75,30,Czechia,Left
212729,Tozé,António José Pinheiro de Carvalho,"CM, CAM",75,75,32,Portugal,Right
206591,M. Weiser,Mitchell-Elijah Weiser,"RB, RM",78,78,31,Germany,Right
233556,R. Orsolini,Riccardo Orsolini,"RM, RW",82,82,28,Italy,Left
220837,D. Machado,Deiver Andrés Machado Mena,"LB, LM",76,76,31,Colombia,Left
224294,L. Cook,Lewis John Cook,"CDM, RB, RM",79,80,28,England,Right
236401,N. Mazraoui,Noussair Mazraouiنصير مزراوي,"RB, CB, RM",80,81,27,Morocco,Right
202371,T. Meunier,Thomas Andre A. Meunier,"RB, RM",76,76,33,Belgium,Right
213648,P. Højbjerg,Pierre-Emile Kordt Højbjerg,"CDM, CM",82,82,29,Denmark,Right
222390,Unai López,Unai López Cabrera,"CM, CDM",76,76,29,Spain,Right
241867,Aitor Ruibal,Aitor Ruibal García,"RB, RM, ST, RW",77,77,29,Spain,Right
222509,Dani Ceballos,Daniel Ceballos Fernández,"CM, CDM",81,81,28,Spain,Right
257919,R. Reitz,Rocco Reitz,"CM, CDM",77,83,23,Germany,Right
230331,Wagner Laranjo,Wagner Mauro Laranjo Coelho,"CDM, CM",77,77,37,Brazil,Right
254909,O. Dorley,Murphy Oscar Dorley,"CDM, CM",78,81,26,Liberia,Left
230347,Welington Dano,Welington Kauê Dano Nascimento,"LB, LM, LW",81,81,25,Brazil,Left
253157,H. Boudaoui,Hicham Boudaouiهشام بوداوي,"CM, CDM",77,80,25,Algeria,Right
248465,I. Maatsen,Ian Ethan Maatsen,"LB, LM",79,84,23,Netherlands,Left
275138,L. Camara,Lamine Camara,"CM, CDM",77,85,21,Senegal,Right
208135,A. Doucouré,Abdoulaye Doucouré,"CAM, CM",74,74,32,Mali,Right
222227,P. Berg,Patrick Berg,"CDM, CM",77,80,27,Norway,Right
222492,L. Sané,Leroy Aziz Sané,"RM, LM, RW",82,82,29,Germany,Left
209289,Kévin Rodrigues,Kévin Manuel Rodrigues,"LB, LM",75,75,31,Portugal,Left
236480,Y. Bissouma,Yves Bissouma,"CDM, CM",78,78,28,Mali,Right
207865,Marquinhos,Marcos Aoás Corrêa,CB,87,87,31,Brazil,Right
212814,João Mário,João Mário Naval da Costa Eduardo,"LM, RM, CM, LW",78,78,32,Portugal,Right
269136,K. Mainoo,Kobbie Mainoo,"CM, CDM",77,85,20,England,Right
183898,Á. Di María,Ángel Fabián Di María Hernández,"RW, RM",82,82,37,Argentina,Left
255069,Nico González,Nicolás González Iglesias,"CDM, CM",79,85,23,Spain,Right
210324,J. Hofmann,Jonas Hofmann,"CAM, ST, CM",78,78,32,Germany,Right
251804,S. Dest,Sergiño Gianni Dest,"RB, LB, RM",79,83,24,United States,Right
244260,Dani Olmo,Daniel Olmo Carvajal,"CAM, CM, ST",85,86,27,Spain,Right
264240,Gavi,Pablo Martín Páez Gavira,"CM, CAM",83,89,20,Spain,Right
243780,Lee Kang In,Kang-in Lee이강인,"RW, CM, RM",79,84,24,Korea Republic,Left
239810,N. Raskin,Nicolas Thierry Raskin,"CDM, CM",77,82,24,Belgium,Right
220876,F. Honorat,Franck Honorat,"RM, RW, RB",80,80,28,France,Right
190674,B. André,Benjamin André,"CDM, CM",80,80,34,France,Right
246923,J. Ramsey,Jacob Matthew Ramsey,"LM, LW",78,82,24,England,Right
251566,Gabriel Martinelli,Gabriel Teodoro Martinelli Silva,"LW, LM",81,84,24,Brazil,Right
242641,R. Aït-Nouri,Rayan Aït Nouriريان آيت نوري,"LB, LM",81,85,24,Algeria,Left
233195,X. Schlager,Xaver Schlager,"CDM, CM",80,82,27,Austria,Left
242444,João Félix,João Félix Sequeira,"CAM, LW, LM, ST",79,82,25,Portugal,Right
80170,Wesley,Wesley Vinícius França Lima,"RB, RM",77,85,21,Brazil,Right
213693,J. Rothwell,Joseph Matthew Rothwell,"CDM, CM",74,74,30,England,Right
203483,D. Klaassen,Davy Klaassen,"CM, CDM",77,77,32,Netherlands,Right
236830,Z. Youssouf,Zaydou Youssouf,"CDM, CM, CB",77,82,25,Comoros,Left
272449,Pablo Barrios,Pablo Barrios Rivas,"CM, CDM",82,87,22,Spain,Right
235663,G. Til,Guus Berend Til,"CAM, CM",77,77,27,Netherlands,Right
242577,R. Faivre,Romain Faivre,"RM, RW",76,76,26,France,Left
231591,Javi Galán,Javier Galán Gil,"LB, LM",80,80,30,Spain,Left
200155,H. Vanaken,Hans Vanaken,"CAM, CM",80,80,32,Belgium,Right
205686,T. Savanier,Téji Tedy Savanier,"CAM, CM",75,75,33,France,Right
237942,P. Estupiñán,Pervis Josué Estupiñán Tenorio,"LB, LM",79,80,27,Ecuador,Left
202884,L. Spinazzola,Leonardo Spinazzola,"LB, LM",78,78,32,Italy,Right
266436,Javi Guerra,Javier Guerra Moreno,"CM, CDM",77,86,22,Spain,Right
255475,Antony,Antony Matheus dos Santos,"RW, RM",81,84,25,Brazil,Left
233738,Zubeldia,Igor Zubeldía Elorza,CB,78,80,28,Spain,Right
234023,Éder Aldralho,Éder Marvin Aldralho Castro,"RM, CAM, RW",72,72,25,Brazil,Right
184392,M. Darmian,Matteo Darmian,"RB, CB, RM",81,81,35,Italy,Right
230258,Rosival Dourado,Rosival Jailson Dourado Santos,"CDM, CM, CAM",81,81,25,Brazil,Right
218745,O. Ntcham,Jules Olivier Ntcham,"CDM, CM, CAM",73,73,29,Cameroon,Right
241095,N. Vlašić,Nikola Vlašić,"CAM, LW, RW, CM",79,79,27,Croatia,Right
234983,Q. Laçi,Qazim LaçiΚαζίμ Λάτσι,"CM, CAM, CDM",74,74,29,Albania,Right
278773,M. Lewis-Skelly,Myles Anthony Lewis-Skelly,"LB, CM",78,87,18,England,Left
216320,S. Fofana,Seko Mohamed Fofana,"CM, CDM, CAM",77,77,30,Côte d'Ivoire,Right
205569,J. Ward-Prowse,James Michael Edward Ward-Prowse,"CM, CDM, CAM, CB",77,77,30,England,Right
178562,É. Banega,Éver Maximiliano David Banega,"CM, CDM, CAM",77,77,37,Argentina,Right
236441,F. Bustos,Fabricio Tomás Bustos Sein,"RB, RM",76,76,29,Argentina,Right
242087,H. Morita,Hidemasa Morita守田 英正,"CM, CDM",79,79,30,Japan,Right
271057,Gustavo Sá,Gustavo Filipe Alves de Freitas Azevedo e Sá,"CAM, CM",74,85,20,Portugal,Right
260599,A. Varela,Alan Gonzalo Varela,"CDM, CM",79,85,23,Argentina,Right
202024,R. Freuler,Remo Marco Freuler,"CDM, CM",81,81,33,Switzerland,Right
255565,K. Mitoma,Kaoru Mitoma三笘 薫,"LM, LW",82,82,28,Japan,Right
190059,S. Zuber,Steven Zuber,"ST, CAM, LM",74,74,33,Switzerland,Right
203535,T. Vilhena,Tonny Emílio Trindade de Vilhena,"CM, CDM, CAM",72,72,30,Netherlands,Left
202556,M. Depay,Memphis Depay,"ST, LW, CAM",81,81,31,Netherlands,Right
192629,Iago Aspas,Iago Aspas Juncal,"RW, ST, RM",83,83,37,Spain,Left
224656,O. Aina,Temitayo Olufisayo Olaoluwa Aina,"RB, LB, RM",80,80,28,Nigeria,Right
228245,M. Wanitzek,Marvin Wanitzek,"CM, LM, CAM",76,76,32,Germany,Right
231102,L. Blas,Ludovic Blas,"RM, RW, CAM",77,77,27,France,Left
204485,R. Mahrez,Riyad Mahrezرياض محرز,"RM, RW",84,84,34,Algeria,Left
204525,Iñigo Martínez,Íñigo Martínez Berridi,CB,85,85,34,Spain,Left
243631,M. Camara,Mahdi Camara,"CM, CAM",78,79,27,France,Right
212194,J. Brandt,Julian Brandt,"CAM, CM",83,83,29,Germany,Right
216354,A. Kramarić,Andrej Kramarić,"CAM, CM",81,81,34,Croatia,Right
241486,J. Koundé,Jules Olivier Koundé,"RB, CB, RM",87,88,26,France,Right
226807,C. Roldan,Cristian Roldán,"CDM, RM, CM, RW",74,74,30,United States,Right
244728,S. Steijn,Sem Steijn,"CAM, CM",78,83,23,Netherlands,Right
253177,Y. Musah,Yunus Dimoara Musah,"CM, CDM, RM, CAM",74,82,22,United States,Right
230020,P. Lees-Melou,Pierre Lees-Melou,"CDM, CM",78,78,32,France,Right
247028,A. Král,Alex Král,"CM, CAM",74,75,27,Czechia,Right
229167,M. Rashica,Milot Rashica,"RM, LM, RW",76,76,29,Kosovo,Right
213296,N. Bentaleb,Nabil Bentalebنبيل بن طالب,"CDM, CM",77,77,30,Algeria,Left
233084,N. Molina,Nahuel Molina Lucero,"RB, RM",79,80,27,Argentina,Right
208787,A. Thomasson,Adrien Thomasson,"CM, CAM",77,77,31,France,Right
213655,A. Iwobi,Alexander Chuka Iwobi,"LM, RM, LW",80,80,29,Nigeria,Right
212404,F. Bernardeschi,Federico Bernardeschi,"RM, ST, RW",77,77,31,Italy,Left
215798,M. Cornet,Gnaly Maxwel Cornet,"LM, ST, LW",74,74,28,Côte d'Ivoire,Right
210935,D. Berardi,Domenico Berardi,"RW, RM",82,82,30,Italy,Left
231943,Richarlison,Richarlison de Andrade,"ST, LW, LM",78,78,28,Brazil,Right
205070,Portu,Cristian Portugués Manzanera,"RM, LM, RW",76,76,33,Spain,Right
232730,D. Kamada,Daichi Kamada鎌田 大地,"CM, CAM",77,77,28,Japan,Right
205201,O. Yokuşlu,Okay Yokuşlu,"CDM, CM, CB",76,76,31,Türkiye,Right
205988,L. Shaw,Luke Paul Hoare Shaw,"CB, LB, LM",79,79,29,England,Left
258746,M. Braida,Malcom Nahuel Braida,"LM, LB",76,76,28,Argentina,Right
273906,Renato Veiga,Renato de Palma Veiga,"CB, CDM",76,84,21,Portugal,Left
256516,Nico Williams,Nicholas Williams Arthuer,"LM, RM, LW",86,89,22,Spain,Right
244788,P. Bucha,Pavel Bucha,"CM, CDM, CAM",75,76,27,Czechia,Right
268896,H. Larsson,Hugo Emanuel Larsson,"CM, CDM",78,87,21,Sweden,Right
209780,S. Schrijvers,Siebe Schrijvers,"CM, CAM, CDM",74,74,28,Belgium,Right
224885,Guilherme Sityá,Guilherme Haubert Sityá,"LB, LM",76,76,35,Brazil,Left
206517,J. Grealish,Jack Peter Grealish,"LW, LM",80,80,29,England,Right
238794,Vini Jr.,Vinicius José Paixão de Oliveira Junior,"LW, ST, LM",89,92,24,Brazil,Right
260813,G. Kochorashvili,Giorgi Kochorashviliგიორგი ქოჩორაშვილი,"CM, CDM, LM, CAM",74,77,26,Georgia,Right
237034,Cucho,Juan Camilo Hernández Suárez,"ST, CAM",78,81,26,Colombia,Right
248165,A. Rațiu,Andrei Florin Rațiu,"RB, RM",79,80,27,Romania,Right
233064,M. Mount,Mason Tony Mount,"CAM, CM, RW",77,78,26,England,Right
257711,R. Calafiori,Riccardo Calafiori,"LB, CB",78,84,23,Italy,Left
235790,K. Havertz,Kai Lukas Havertz,"ST, CM, CAM",82,84,26,Germany,Left
235813,R. Marin,Răzvan Gabriel Marin,"CM, CDM",74,74,29,Romania,Right
252794,Adrián Bernabé,Adrián Bernabé García,"CDM, CM",74,81,24,Spain,Left
235456,J. Bellegarde,Jean-Ricner Bellegarde,"CAM, CM",75,76,27,Haiti,Right
221125,S. Driussi,Sebastián Driussi,"ST, CAM, CM",77,77,29,Argentina,Right
224031,A. Marušić,Adam MarušićАдам Марушић,"RB, LB, RM",78,78,32,Montenegro,Right
228179,A. Castro,Alexis Castro,"LM, CM, LW",73,73,30,Argentina,Left
223874,V. Rongier,Valentin Rongier,"CDM, CM",79,79,30,France,Right
234906,H. Aouar,Houssem Aouarحسام عوار,"CAM, CM",77,78,27,Algeria,Right
211147,V. Lazaro,Valentino Lando Lazaro,"RM, LM, LB, RB",76,76,29,Austria,Right
200145,Casemiro,Carlos Henrique Casimiro,"CDM, CM",80,80,33,Brazil,Right
248793,M. Wieffer,Mats Wieffer,"CDM, CM",78,82,25,Netherlands,Right
279604,Jauregizar,Mikel Jauregizar Alboniga,"CM, CDM",78,88,21,Spain,Right
250959,A. Stiller,Angelo Stiller,"CDM, CM",83,87,24,Germany,Left
216464,A. Browne,Alan James Browne,"CM, CAM",72,72,30,Republic of Ireland,Right
245054,Lee Dong Kyeong,Dong-gyeong Lee이동경,"CAM, ST, CM",75,75,27,Korea Republic,Left
221000,B. Ndiaye,Papa Alioune N'Diaye,"CDM, CM",74,74,34,Senegal,Right
233301,R. Kristensen,Rasmus Nissen Kristensen,"RB, RM, CB",79,79,27,Denmark,Right
257980,D. Ndoye,Dan Assane Ndoye,"LM, RM, LW",79,82,24,Switzerland,Right
228302,Pedraza,Alfonso Pedraza Sag,"LB, LM",75,75,29,Spain,Left
229348,A. Robinson,Antonee Robinson,"LB, LM",82,82,27,United States,Left
189596,T. Müller,Thomas Müller,"CAM, ST, RM",80,80,35,Germany,Right
252064,L. Krejčí,Ladislav Krejčí,"CB, CDM",78,82,26,Czechia,Left
230065,S. Serdar,Suat Serdar,"CM, CDM",76,76,28,Germany,Right
188350,M. Reus,Marco Reus,"CAM, ST, CM",79,79,36,Germany,Right
219174,R. Carrera,Ramiro Ángel Carrera,"CM, LM, RM, LW",74,74,31,Argentina,Right
220746,A. Živković,Andrija ŽivkovićАндрија Живковић,"RM, RW, LW",78,78,28,Serbia,Left
228579,B. Henrichs,Benjamin Henrichs,"RB, RM, LB",80,80,28,Germany,Right
212491,A. Masuaku,Fuka-Arthur Masuaku Kawela,"LB, LM",75,75,31,Congo DR,Left
263439,Paulo Bernardo,Paulo Guilherme Gonçalves Bernardo,CM,73,82,23,Portugal,Right
205855,M. Livaja,Marko Livaja,"ST, CAM",79,79,31,Croatia,Right
193061,R. Pereyra,Roberto Maximiliano Pereyra,"CM, CAM",76,76,34,Argentina,Right
244778,Trincão,Francisco António Machado Mota de Castro Trincão,"CAM, RM, RW, ST",82,84,25,Portugal,Left
258171,Hannibal,Hannibal Mejbriحنبعل المجبري,"CM, CAM",74,82,22,Tunisia,Right
238072,E. Löwen,Eduard Löwen,"CM, CDM, CAM, CB",74,74,28,Germany,Right
220414,Diego Rico,Diego Rico Salguero,"LB, LM",77,77,32,Spain,Left
212269,R. Bazoer,Riechedly Guillermo Bazoer,"CB, CDM",74,75,28,Netherlands,Right
238463,A. Haidara,Amadou Haïdara,"CM, CDM",77,78,27,Mali,Right
252143,Daniel Bragança,Daniel Santos Bragança,"CM, CDM, CAM",78,81,26,Portugal,Left
214026,J. Mojica,Johan Andrés Mojica Palacio,"LB, LM",78,78,32,Colombia,Left
262925,A. Zorgane,Adem Zorganeآدم زورجان,"CDM, CM",78,80,25,Algeria,Right
251690,J. Rudoni,Jack Edward Rudoni,"CAM, CM",74,80,24,England,Left
246646,M. Caqueret,Maxence Caqueret,"CM, CDM",77,80,25,France,Right
200094,M. Ozdoev,Magomed OzdoevОздоев Магомед Мустафаевич,"CM, CDM",74,74,32,Russia,Right
224425,M. Wolf,Marius Wolf,"RB, RM",75,75,30,Germany,Right
235467,M. Moreno,Damián Marcelino Moreno,"CAM, LM, ST, CM",78,78,30,Argentina,Right
260823,N. Fagioli,Nicolò Fagioli,"CM, CDM, CB",77,82,24,Italy,Right
209888,C. Goodwin,Craig Alexander Goodwin,"LM, RM, LW",73,73,33,Australia,Left
221671,Lee Jae Sung,Jae-sung Lee이재성 李在成,"CAM, CM",77,77,32,Korea Republic,Left
239380,N. Lang,Noa Noëll Lang,"LW, LM",80,81,26,Netherlands,Right
241707,P. Gueye,Pape Alassane Gueye,"CM, CDM",78,81,26,Senegal,Left
239778,J. Moder,Jakub Piotr Moder,"CM, CAM, CDM",75,77,26,Poland,Right
222148,O. Duda,Ondrej Duda,"CM, CDM",75,75,30,Slovakia,Right
236764,A. Tanaka,Ao Tanaka田中 碧,"CDM, CM",76,79,26,Japan,Right
230666,Gabriel Jesus,Gabriel Fernando de Jesus,"ST, CAM",80,80,28,Brazil,Right
231184,Guruzeta,Gorka Guruzeta Rodríguez,ST,79,79,28,Spain,Right
237329,J. Willock,Joseph George Willock,"CM, CAM",76,78,25,England,Right
275298,A. Pavlović,Aleksandar Pavlović,"CDM, CM",79,87,21,Germany,Right
227528,B. Romero,Braian Ezequiel Romero,ST,74,74,34,Argentina,Right
273463,João Gomes,João Victor Gomes da Silva,"CDM, CM",78,83,24,Brazil,Right
259480,I. Saibari,Ismael Saibari Ben El Basraإسماعيل صيباري,"CAM, CM",79,84,23,Morocco,Right
224423,M. Wittek,Maximilian Wittek,"LB, LM, LW",73,73,29,Germany,Left
225782,A. Maitland-Niles,Ainsley Cory Maitland-Niles,"RB, RM, RW",77,77,27,England,Right
237819,N. Domínguez,Nicolás Martín Domínguez,"CDM, CM",79,80,27,Argentina,Right
210736,Emerson,Emerson Palmieri dos Santos,"LB, LM",77,77,30,Italy,Left
203980,K. Fortounis,Konstantinos FortounisΚωνσταντίνος Φορτούνης,"CAM, ST, RW, CM",80,80,32,Greece,Right
251942,Costinha,João Pedro Loureiro da Costa,"RB, RM",75,80,25,Portugal,Right
244270,N. Moro,Nikola Moro,"CDM, CM",75,76,27,Croatia,Right
226370,André Horta,André Filipe Luz Horta,"CM, CAM",75,75,28,Portugal,Right
219985,M. Vecino,Matías Vecino Falero,"CM, CDM",77,77,33,Uruguay,Right
270964,J. Bellingham,Jobe Samuel Patrick Bellingham,"CM, CDM, CAM",74,85,19,England,Right
245371,T. Almada,Thiago Ezequiel Almada,"CAM, CM",79,86,24,Argentina,Right
266374,M. Ryneš,Matěj Ryneš,"LM, LB, LW",73,78,24,Czechia,Left
237712,V. Castellanos,Valentín Mariano José Castellanos Giménez,ST,80,81,26,Argentina,Right
225951,D. Bouanga,Denis Athanase Bouanga,"LW, ST, LM",79,79,30,Gabon,Right
229862,Edu Expósito,Eduardo Expósito Jaén,"CAM, CM, CDM",75,75,28,Spain,Right
208364,Clinton Mata,Clinton Mukoni Mata Pedro Lourenço,"CB, RB",77,77,32,Angola,Right
201455,G. Kondogbia,Geoffrey Edwin Kondogbia,"CB, CDM, CM",78,78,32,Central African Republic,Left
241461,Ferran Torres,Ferran Torres García,"LW, RW, ST, LM",83,86,25,Spain,Right
250941,D. Köhn,Derrick Arthur Köhn,"LB, LM",75,76,26,Germany,Left
212045,C. Højer,Casper Michael Højer Nielsen,"LB, CB, LM",73,73,30,Denmark,Left
257876,N. Seiwald,Nicolas Seiwald,"CDM, CM, CB",77,84,24,Austria,Right
234112,Dodô,Domilson Cordeiro dos Santos,"RB, RM",78,79,26,Brazil,Right
206467,A. Pléa,Alassane Alexandre Pléa,"ST, CAM, LW",78,78,32,France,Right
255878,G. Martirena,Gastón Nicolás Martirena Torres,"RB, RM",75,77,25,Uruguay,Right
228520,Chimy Ávila,Luis Ezequiel Ávila,"RM, ST, RW",74,74,31,Argentina,Right
259789,K. Zenón,Kevin Andrés Zenón,"LM, CM, LW",75,81,23,Argentina,Left
229391,Palhinha,João Maria Lobo Alves Palhinha Gonçalves,"CDM, CM",83,83,29,Portugal,Right
235805,F. Chiesa,Federico Chiesa,"RM, LM, ST, RW",81,81,27,Italy,Right
232223,K. Tsimikas,Konstantinos TsimikasΚωνσταντίνος Τσιμίκας,"LB, LM",77,77,29,Greece,Left
193348,X. Shaqiri,Xherdan Shaqiri,"CAM, RW, CM",78,78,33,Switzerland,Left
230234,Jorge Andrão,Everton Jorge Andrade Zanon,"CDM, CM",79,79,29,Brazil,Right
256107,A. Johnston,Alistair William Johnston,"RB, RM",78,81,26,Canada,Right
207494,J. Lingard,Jesse Ellis Lingard,"CAM, ST, CM",74,74,32,England,Right
243606,K. Lewis-Potter,Keane William Lewis-Potter,"LB, LM",76,79,24,England,Right
205678,E. Višća,Edin Višća,"RM, LM, RW",78,78,35,Bosnia and Herzegovina,Right
242380,Stephen Eustáquio,Stephen Antunes Eustáquio,"CDM, CM, CB",77,78,28,Canada,Right
239361,D. de Wit,Dani de Wit,"CAM, CM",72,73,27,Netherlands,Right
240753,A. Gouiri,Amine Ferid Gouiri,"ST, CAM",79,84,25,Algeria,Right
258714,E. Valeri,Emanuele Valeri,"LB, LM",75,76,26,Italy,Left
73374,C. Uche,Christantus Ugonna Uche Uche,"ST, CAM, CM",76,84,22,Nigeria,Right
225953,S. Bergwijn,Steven Charles Bergwijn,"LM, LW",80,80,27,Netherlands,Right
205531,V. Verre,Valerio Verre,"CM, CAM",73,73,31,Italy,Right
268534,A. Diouf,Andy Alune Diouf,"CM, CDM, CAM",75,81,22,France,Left
206113,S. Gnabry,Serge David Gnabry,"LM, RM, ST, CAM",82,82,29,Germany,Right
230437,Elias Fontoira,Elias Thiago Fontoira Marques,"CDM, CM",74,74,29,Brazil,Right
204688,S. Schwab,Stefan Schwab,"CM, CDM",73,73,34,Austria,Left
229788,Rubén Alcaraz,Rubén Alcaraz Jiménez,"CM, CDM",71,71,34,Spain,Right
248053,S. Arzamendia,Santiago Arzamendia Duarte,"LB, LM",73,73,27,Paraguay,Left
192505,R. Lukaku,Romelu Menama Lukaku Bolingoli,ST,84,84,32,Belgium,Left
229891,J. Ryerson,Julian Ryerson,"RB, LB, RM",79,80,27,Norway,Right
